uID,variable,factor,.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
624,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,7.504,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Kay|Alter|Hauser|Graham|Anderson|Huang|Critcher|Rottenstrich|Bauer|Ross.Slate1|Miyamoto|Inbar,ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,4,Secondary,all,TRUE
627,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,125.223,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Hauser|Graham|Kay|Ross.Slate1|Miyamoto|Alter|Rottenstrich|Inbar|VanLange|Bauer|Anderson|Huang,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection,2,Secondary,all,TRUE
629,Yes,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,1,6.738,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Hauser|Graham|Alter|VanLange|Kay|Rottenstrich|Ross.Slate1|Inbar|Miyamoto|Critcher|Bauer|Anderson,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five,2,Secondary,all,TRUE
634,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,37.526,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|VanLange|Hauser|Graham|Miyamoto|Ross.Slate1|Rottenstrich|Kay|Bauer|Huang|Critcher|Inbar|Alter,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection,3,Secondary,all,TRUE
653,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,47.12,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Huang|Hauser|Bauer|Rottenstrich|Anderson|Critcher|Inbar|Alter|Graham|Kay|Miyamoto|VanLange,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,3,Secondary,all,TRUE
654,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,25.125,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Graham|Kay|Critcher|Rottenstrich|Huang|Anderson|Bauer|Ross.Slate1|Miyamoto|Hauser|Inbar|Alter,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE,11,Secondary,all,TRUE
656,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,38.722,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Critcher|Graham|Huang|Anderson|Rottenstrich|Ross.Slate1|Inbar|Bauer|Alter|Miyamoto|Kay|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,1,Secondary,all,TRUE
658,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,100.899,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Miyamoto|Inbar|Graham|Rottenstrich|Hauser|Bauer|Anderson|Alter|Ross.Slate1|Huang|Critcher|Kay,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),6,Secondary,all,TRUE
664,Yes,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,1,115.375,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Kay|Bauer|Miyamoto|Inbar|Anderson|Hauser|Ross.Slate1|Alter|Critcher|Huang|Rottenstrich|Graham,ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,7,Secondary,all,TRUE
684,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,41.468,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Kay|Bauer|VanLange|Miyamoto|Critcher|Inbar|Hauser|Alter|Huang|Graham|Ross.Slate1|Anderson,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,8,Secondary,all,TRUE
686,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,29.638,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|VanLange|Critcher|Miyamoto|Alter|Graham|Kay|Inbar|Hauser|Rottenstrich|Bauer|Ross.Slate1|Anderson,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),9,Secondary,all,TRUE
695,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,46.242,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Ross.Slate1|Miyamoto|Rottenstrich|Bauer|VanLange|Critcher|Huang|Anderson|Inbar|Alter|Hauser|Graham,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),12,Secondary,all,TRUE
696,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,73.518,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|VanLange|Anderson|Ross.Slate1|Alter|Rottenstrich|Graham|Kay|Hauser|Huang|Bauer|Critcher|Inbar,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,9,Secondary,all,TRUE
697,No,GreaterGood,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,toronto,,,,2,52.058,2,toronto,toronto,toronto,Canada,"University of Toronto, Scarborough",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Hauser|Alter|Huang|Graham|Inbar|Ross.Slate1|Kay|Rottenstrich|Bauer|VanLange|Critcher|Anderson,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,2,Secondary,all,TRUE
3744,No,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,2,142.551,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Bauer|Alter|Miyamoto|VanLange|Inbar|Kay|Ross.Slate1|Anderson|Critcher|Hauser|Rottenstrich|Graham,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),11,Secondary,all,TRUE
3746,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,24.235,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Bauer|Graham|Inbar|Critcher|Ross.Slate1|Miyamoto|Huang|Rottenstrich|Alter|VanLange|Hauser|Kay,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),12,Secondary,all,TRUE
3748,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,48.673,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Rottenstrich|Bauer|Kay|Hauser|Inbar|Anderson|Miyamoto|VanLange|Critcher|Graham|Alter|Ross.Slate1,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),5,Secondary,all,TRUE
3750,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,32.429,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Graham|Rottenstrich|Ross.Slate1|Alter|Anderson|Bauer|Kay|Critcher|Hauser|Miyamoto|Inbar|VanLange,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,10,Secondary,all,TRUE
3753,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,140.084,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Hauser|Alter|VanLange|Critcher|Huang|Bauer|Kay|Graham|Inbar|Ross.Slate1|Miyamoto|Rottenstrich,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,2,Secondary,all,TRUE
3756,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,35.116,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Ross.Slate1|Kay|Miyamoto|Critcher|Alter|Rottenstrich|Anderson|VanLange|Inbar|Bauer|Graham|Hauser,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),13,Secondary,all,TRUE
3757,No,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,2,88.477,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Ross.Slate1|Critcher|Hauser|Miyamoto|Inbar|Alter|Huang|Graham|VanLange|Bauer|Kay|Rottenstrich,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),4,Secondary,all,TRUE
3758,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,50.24,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Bauer|Ross.Slate1|VanLange|Anderson|Kay|Huang|Inbar|Hauser|Critcher|Alter|Miyamoto|Graham,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),9,Secondary,all,TRUE
3759,No,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,2,58.662,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Alter|Ross.Slate1|Hauser|Inbar|Graham|Miyamoto|VanLange|Anderson|Rottenstrich|Huang|Kay|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,4,Secondary,all,TRUE
3762,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,39.977,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Rottenstrich|Inbar|Anderson|Alter|Miyamoto|Huang|Bauer|Kay|VanLange|Graham|Hauser|Critcher,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE,12,Secondary,all,TRUE
3763,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,59.062,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Graham|Ross.Slate1|Rottenstrich|Critcher|Alter|Huang|Bauer|Miyamoto|Kay|Anderson|Inbar,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing,1,Secondary,all,TRUE
3765,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,44.177,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Critcher|Graham|Inbar|Alter|Huang|Kay|Bauer|VanLange|Ross.Slate1|Hauser|Miyamoto|Rottenstrich,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,11,Secondary,all,TRUE
3771,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,23.104,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Anderson|Huang|Bauer|Rottenstrich|Hauser|VanLange|Critcher|Ross.Slate1|Alter|Miyamoto|Kay|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood,6,Secondary,all,TRUE
3776,No,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,2,39.925,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Hauser|Ross.Slate1|Inbar|Alter|Kay|Critcher|Anderson|Bauer|Rottenstrich|VanLange|Miyamoto|Huang,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),2,Secondary,all,TRUE
3777,No,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,2,41.209,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Miyamoto|Rottenstrich|Alter|Kay|Ross.Slate1|Bauer|Anderson|Inbar|VanLange|Hauser|Huang|Graham,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),11,Secondary,all,TRUE
3779,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,94.276,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Hauser|Alter|Rottenstrich|Anderson|Kay|Inbar|Ross.Slate1|Graham|Miyamoto|VanLange|Critcher|Huang,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection,2,Secondary,all,TRUE
3780,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,28.24,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Inbar|Graham|Kay|Miyamoto|VanLange|Ross.Slate1|Anderson|Hauser|Critcher|Alter|Rottenstrich|Huang,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),9,Secondary,all,TRUE
3781,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,29.888,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Inbar|Hauser|Alter|Kay|Miyamoto|Rottenstrich|Bauer|Anderson|Critcher|Graham|Huang|Ross.Slate1,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,3,Secondary,all,TRUE
3786,No,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,2,52.356,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Inbar|Hauser|Anderson|Rottenstrich|Bauer|Kay|Graham|Ross.Slate1|Huang|VanLange|Critcher|Alter,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection,3,Secondary,all,TRUE
3797,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,84.47,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Hauser|Huang|Bauer|Rottenstrich|VanLange|Kay|Alter|Anderson|Critcher|Miyamoto|Inbar|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing,2,Secondary,all,TRUE
3798,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,68.063,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Hauser|Bauer|Kay|Graham|Alter|Inbar|Miyamoto|VanLange|Huang|Anderson|Critcher|Rottenstrich,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,2,Secondary,all,TRUE
3799,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,100.773,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Huang|Graham|VanLange|Anderson|Rottenstrich|Miyamoto|Ross.Slate1|Hauser|Kay|Alter|Inbar|Critcher,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing,9,Secondary,all,TRUE
3803,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,30.048,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|VanLange|Rottenstrich|Inbar|Graham|Critcher|Kay|Ross.Slate1|Bauer|Anderson|Hauser|Miyamoto|Alter,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five,11,Secondary,all,TRUE
3804,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,36.379,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Miyamoto|Ross.Slate1|Bauer|Critcher|Kay|Rottenstrich|Huang|Alter|VanLange|Inbar|Hauser|Graham,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection,12,Secondary,all,TRUE
3806,No,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,2,5.182,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Rottenstrich|VanLange|Ross.Slate1|Alter|Graham|Hauser|Inbar|Kay|Bauer|Anderson|Huang|Miyamoto,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing,7,Secondary,all,TRUE
3813,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,91.638,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Hauser|Inbar|VanLange|Alter|Rottenstrich|Critcher|Huang|Anderson|Graham|Kay|Miyamoto|Bauer,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood,2,Secondary,all,TRUE
3820,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,28.206,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Anderson|Rottenstrich|Inbar|Critcher|VanLange|Graham|Alter|Kay|Miyamoto|Bauer|Hauser|Ross.Slate1,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),12,Secondary,all,TRUE
3821,Yes,SideEffect,ML2_Slate1_Spanish_execution_illegal__Costa_Rica_r.csv,ucron,1,34.08,2,,,,ucron,ucron,ucron,Costa Rica,"Universidad de Costa Rica, Costa Rica",Spanish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Kay|Alter|Miyamoto|Anderson|Ross.Slate1|Critcher|Bauer|Hauser|VanLange|Rottenstrich|Inbar|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing,9,Secondary,all,TRUE
