uID,variable,factor,.id,source,zav.dv.3,sex,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,zav.include.strict,zav.condition,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
2611,2,Heat,ML2_Slate2_Serbian_inlab_r.csv,fmkbelgrade,2,2,fmkbelgrade,fmkbelgrade,fmkbelgrade,Serbia,"University of Belgrade, Belgrade, Serbia",Serbian,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Zhong|Savani|Geissner|Ross.Slate2|Knobe|Norenzayan|Hauser|Tversky|Shafir|Schwarz|Hsee|Tversky.Gati|Gray|Risen,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,1,Global,NON-WEIRD,TRUE
2613,1,Heat,ML2_Slate2_Serbian_inlab_r.csv,fmkbelgrade,1,2,fmkbelgrade,fmkbelgrade,fmkbelgrade,Serbia,"University of Belgrade, Belgrade, Serbia",Serbian,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Zhong|Hauser|Hsee|Tversky.Gati|Tversky|Savani|Shafir|Zaval|Norenzayan|Ross.Slate2|Schwarz|Risen|Knobe|Geissner,ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,9,Global,NON-WEIRD,TRUE
2615,2,Heat,ML2_Slate2_Serbian_inlab_r.csv,fmkbelgrade,2,2,fmkbelgrade,fmkbelgrade,fmkbelgrade,Serbia,"University of Belgrade, Belgrade, Serbia",Serbian,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zhong|Risen|Knobe|Schwarz|Gray|Tversky.Gati|Hsee|Geissner|Shafir|Tversky|Norenzayan|Savani|Zaval|Hauser|Ross.Slate2,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE,13,Global,NON-WEIRD,TRUE
2621,1,Heat,ML2_Slate2_Serbian_inlab_r.csv,fmkbelgrade,1,2,fmkbelgrade,fmkbelgrade,fmkbelgrade,Serbia,"University of Belgrade, Belgrade, Serbia",Serbian,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Knobe|Zhong|Hauser|Norenzayan|Gray|Geissner|Zaval|Risen|Savani|Tversky|Schwarz|Ross.Slate2|Tversky.Gati|Hsee,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection,8,Global,NON-WEIRD,TRUE
2676,4,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,4,1,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Hauser|Gray|Zhong|Norenzayan|Risen|Ross.Slate2|Geissner|Hsee|Shafir|Knobe|Zaval|Savani|Schwarz|Tversky,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,12,Global,NON-WEIRD,TRUE
2693,3,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,3,1,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Tversky|Hauser|Norenzayan|Geissner|Schwarz|Savani|Risen|Zhong|Zaval|Ross.Slate2|Gray|Tversky.Gati|Hsee|Knobe,ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,10,Global,NON-WEIRD,TRUE
2702,2,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,2,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zhong|Tversky.Gati|Zaval|Hauser|Gray|Savani|Ross.Slate2|Norenzayan|Schwarz|Shafir|Hsee|Knobe|Geissner|Tversky|Risen,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection,3,Global,NON-WEIRD,TRUE
2704,2,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,2,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Geissner|Hauser|Ross.Slate2|Savani|Risen|Schwarz|Gray|Knobe|Hsee|Shafir|Zhong|Tversky.Gati|Norenzayan|Zaval|Tversky,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,14,Global,NON-WEIRD,TRUE
2705,4,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,4,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Savani|Zhong|Risen|Hauser|Schwarz|Norenzayan|Tversky|Shafir|Gray|Zaval|Hsee|Ross.Slate2|Tversky.Gati|Knobe|Geissner,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,10,Global,NON-WEIRD,TRUE
2708,3,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,3,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zhong|Risen|Schwarz|Hauser|Knobe|Geissner|Savani|Hsee|Ross.Slate2|Shafir|Tversky.Gati|Zaval|Norenzayan|Gray|Tversky,ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,12,Global,NON-WEIRD,TRUE
2709,4,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,4,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Schwarz|Shafir|Tversky.Gati|Knobe|Zaval|Tversky|Geissner|Hsee|Norenzayan|Hauser|Risen|Ross.Slate2|Zhong|Gray|Savani,ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,5,Global,NON-WEIRD,TRUE
2710,2,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,2,1,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Geissner|Zaval|Schwarz|Ross.Slate2|Knobe|Tversky|Tversky.Gati|Norenzayan|Gray|Savani|Zhong|Hsee|Risen|Shafir,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,3,Global,NON-WEIRD,TRUE
2711,2,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,2,1,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Zaval|Geissner|Shafir|Hsee|Ross.Slate2|Hauser|Zhong|Savani|Tversky|Tversky.Gati|Risen|Norenzayan|Schwarz|Knobe,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
2712,3,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,3,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Norenzayan|Geissner|Hsee|Tversky.Gati|Ross.Slate2|Zaval|Tversky|Zhong|Shafir|Gray|Schwarz|Savani|Knobe|Hauser|Risen,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,6,Global,NON-WEIRD,TRUE
2715,3,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,3,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Geissner|Knobe|Tversky|Zhong|Savani|Gray|Hsee|Risen|Schwarz|Zaval|Hauser|Tversky.Gati|Ross.Slate2|Shafir|Norenzayan,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE,10,Global,NON-WEIRD,TRUE
2722,2,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,2,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Norenzayan|Tversky.Gati|Schwarz|Shafir|Knobe|Savani|Tversky|Zhong|Gray|Ross.Slate2|Geissner|Hsee|Risen|Zaval,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE,15,Global,NON-WEIRD,TRUE
2724,1,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,1,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Geissner|Savani|Gray|Tversky|Knobe|Shafir|Hauser|Ross.Slate2|Norenzayan|Zhong|Risen|Tversky.Gati|Schwarz|Hsee,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,1,Global,NON-WEIRD,TRUE
2731,1,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,1,1,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Norenzayan|Savani|Hsee|Zaval|Risen|Knobe|Tversky.Gati|Gray|Tversky|Shafir|Geissner|Schwarz|Hauser|Zhong,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing,5,Global,NON-WEIRD,TRUE
2733,2,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,2,1,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Zaval|Risen|Tversky|Hauser|Savani|Shafir|Zhong|Norenzayan|Ross.Slate2|Geissner|Knobe|Gray|Schwarz|Tversky.Gati,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,2,Global,NON-WEIRD,TRUE
2734,4,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,4,2,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Zhong|Schwarz|Geissner|Knobe|Ross.Slate2|Norenzayan|Tversky.Gati|Risen|Gray|Tversky|Zaval|Shafir|Hsee|Savani,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,12,Global,NON-WEIRD,TRUE
2745,3,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,3,1,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Norenzayan|Geissner|Knobe|Tversky|Gray|Shafir|Schwarz|Ross.Slate2|Zaval|Tversky.Gati|Savani|Zhong|Hauser|Risen|Hsee,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,9,Global,NON-WEIRD,TRUE
2747,3,Heat,ML2_Slate2_South_AfricaEng_Inlab_DEPLOY_r.csv,kwazulu,3,1,kwazulu,kwazulu,kwazulu,South Africa,"University of KwaZulu-Natal, KwaZulu-Natal, South Africa",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Geissner|Shafir|Knobe|Zhong|Norenzayan|Schwarz|Zaval|Tversky.Gati|Savani|Gray|Hauser|Risen|Hsee|Tversky,ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,8,Global,NON-WEIRD,TRUE
2831,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Norenzayan|Zaval|Zhong|Hsee|Shafir|Tversky|Knobe|Gray|Savani|Geissner|Ross.Slate2|Tversky.Gati|Risen|Schwarz,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,3,Global,NON-WEIRD,TRUE
2832,4,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,4,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Norenzayan|Shafir|Knobe|Ross.Slate2|Zhong|Schwarz|Risen|Hauser|Gray|Tversky.Gati|Savani|Tversky|Geissner|Hsee,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,1,Global,NON-WEIRD,TRUE
2838,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Knobe|Savani|Shafir|Geissner|Risen|Ross.Slate2|Hauser|Zaval|Zhong|Tversky|Norenzayan|Tversky.Gati|Schwarz|Gray|Hsee,ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,8,Global,NON-WEIRD,TRUE
2841,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Savani|Norenzayan|Ross.Slate2|Zaval|Tversky.Gati|Knobe|Schwarz|Zhong|Risen|Tversky|Hsee|Hauser|Shafir|Geissner,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing,5,Global,NON-WEIRD,TRUE
2842,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Schwarz|Shafir|Geissner|Knobe|Zhong|Gray|Norenzayan|Hsee|Savani|Ross.Slate2|Hauser|Zaval|Risen|Tversky,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing,13,Global,NON-WEIRD,TRUE
2845,2,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,2,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Schwarz|Shafir|Zhong|Gray|Hsee|Risen|Zaval|Norenzayan|Savani|Geissner|Tversky.Gati|Tversky|Knobe|Ross.Slate2,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood,8,Global,NON-WEIRD,TRUE
2848,2,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,2,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Norenzayan|Hauser|Savani|Ross.Slate2|Tversky.Gati|Zhong|Tversky|Hsee|Schwarz|Knobe|Shafir|Geissner|Gray|Risen|Zaval,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,15,Global,NON-WEIRD,TRUE
2851,2,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,2,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Zhong|Shafir|Zaval|Tversky|Hsee|Geissner|Gray|Tversky.Gati|Schwarz|Knobe|Norenzayan|Savani|Ross.Slate2|Hauser,ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,4,Global,NON-WEIRD,TRUE
2854,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Shafir|Geissner|Hauser|Zhong|Gray|Risen|Knobe|Tversky.Gati|Hsee|Norenzayan|Ross.Slate2|Schwarz|Tversky|Savani,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,1,Global,NON-WEIRD,TRUE
2856,4,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,4,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Hauser|Knobe|Schwarz|Hsee|Tversky.Gati|Norenzayan|Savani|Ross.Slate2|Zhong|Risen|Geissner|Shafir|Tversky|Gray,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing,1,Global,NON-WEIRD,TRUE
2862,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Geissner|Zaval|Tversky.Gati|Tversky|Savani|Norenzayan|Ross.Slate2|Hsee|Shafir|Risen|Knobe|Hauser|Schwarz|Zhong|Gray,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection,2,Global,NON-WEIRD,TRUE
2864,4,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,4,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Hsee|Hauser|Tversky.Gati|Risen|Tversky|Ross.Slate2|Knobe|Geissner|Shafir|Norenzayan|Gray|Savani|Schwarz|Zhong,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,1,Global,NON-WEIRD,TRUE
2868,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Shafir|Hauser|Geissner|Zaval|Risen|Schwarz|Knobe|Savani|Norenzayan|Gray|Tversky.Gati|Tversky|Ross.Slate2|Zhong,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,5,Global,NON-WEIRD,TRUE
2872,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Tversky.Gati|Risen|Savani|Knobe|Schwarz|Gray|Hauser|Geissner|Tversky|Norenzayan|Zhong|Hsee|Shafir|Ross.Slate2,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,1,Global,NON-WEIRD,TRUE
2886,2,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,2,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Knobe|Savani|Zhong|Hsee|Tversky|Risen|Schwarz|Hauser|Ross.Slate2|Tversky.Gati|Gray|Shafir|Zaval|Geissner|Norenzayan,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,13,Global,NON-WEIRD,TRUE
2890,4,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,4,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky|Zaval|Hsee|Gray|Tversky.Gati|Ross.Slate2|Risen|Savani|Hauser|Norenzayan|Knobe|Geissner|Schwarz|Zhong|Shafir,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,2,Global,NON-WEIRD,TRUE
2893,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Hauser|Tversky|Shafir|Hsee|Tversky.Gati|Zhong|Norenzayan|Gray|Schwarz|Risen|Knobe|Zaval|Savani|Geissner,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,13,Global,NON-WEIRD,TRUE
2895,2,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,2,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Zaval|Schwarz|Tversky.Gati|Zhong|Gray|Geissner|Norenzayan|Risen|Hsee|Knobe|Hauser|Ross.Slate2|Savani|Tversky,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,2,Global,NON-WEIRD,TRUE
2897,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Savani|Shafir|Risen|Knobe|Zaval|Hauser|Geissner|Zhong|Norenzayan|Gray|Schwarz|Hsee|Tversky|Ross.Slate2|Tversky.Gati,ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE,5,Global,NON-WEIRD,TRUE
2902,1,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,1,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Norenzayan|Tversky|Knobe|Gray|Schwarz|Ross.Slate2|Hsee|Tversky.Gati|Zhong|Savani|Hauser|Risen|Geissner|Zaval,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,15,Global,NON-WEIRD,TRUE
2906,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Norenzayan|Ross.Slate2|Risen|Savani|Tversky.Gati|Tversky|Zhong|Knobe|Schwarz|Gray|Zaval|Geissner|Hsee|Hauser,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,12,Global,NON-WEIRD,TRUE
2907,2,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,2,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Savani|Schwarz|Gray|Zaval|Ross.Slate2|Zhong|Hauser|Hsee|Tversky|Norenzayan|Shafir|Tversky.Gati|Knobe|Geissner,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,5,Global,NON-WEIRD,TRUE
