study.labels,source.Source,loc,dens,offset,offset_dens,offset_fix,offset_densN,tsize,relSize
"Moral Typecasting (Gray & Wegner, 2009)",ritonline,0.31945,0.247990570807495,21,21.2479905708075,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",rotterdam,0.5239,0.381367842118828,21,21.3813678421188,21.2,1,23,21.1666666666667
"Moral Typecasting (Gray & Wegner, 2009)",salford,0.49382,0.435366678093381,21,21.4353666780934,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",seznam,0.49955,0.427696438258215,21,21.4276964382582,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",seznamon,0.4685,0.449963069104978,21,21.449963069105,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",simmons,0.3687,0.31151598162313,21,21.3115159816231,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",swps,0.2573,0.167563573767206,21,21.1675635737672,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",tamu,0.38748,0.34085435250542,21,21.3408543525054,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",tamucc,0.56187,0.287818206624229,21,21.2878182066242,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",tanzania,0.16909,0.0524420129573092,21,21.0524420129573,21.2,1,23,21.1666666666667
"Moral Typecasting (Gray & Wegner, 2009)",tilburg,0.62762,0.164553877596827,21,21.1645538775968,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",tilburgcaf,0.68424,0.0989482686931671,21,21.0989482686932,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",ulatina,0.25571,0.165231602475758,21,21.1652316024758,21.2,3,23,21.5
"Moral Typecasting (Gray & Wegner, 2009)",umich,0.56609,0.277483253442925,21,21.2774832534429,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",uned,0.39802,0.358862676637836,21,21.3588626766378,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",unswonline,0.55204,0.312431849580453,21,21.3124318495805,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",vcu,0.52556,0.377581839792293,21,21.3775818397923,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",vuw,0.48108,0.446833624291729,21,21.4468336242917,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",westernkentucky,0.46348,0.448915761029895,21,21.4489157610299,21.2,2,23,21.3333333333333
"Moral Typecasting (Gray & Wegner, 2009)",yale,0.46093,0.447962483689191,21,21.4479624836892,21.2,3,23,21.5
"False Consensus 1 (Ross et al., 1977)",aus,0.5191,0.272368457312809,22,22.2723684573128,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",bc,0.56972,0.249274881145214,22,22.2492748811452,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",bilgi,0.47271,0.333454190251529,22,22.3334541902515,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",brasilia,0.42294,0.448535053149638,22,22.4485350531496,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",cas,0.39317,0.346888399307179,22,22.3468883993072,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",doshisha,0.45863,0.370953428073503,22,22.3709534280735,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",eindhoven,0.37903,0.281077374602965,22,22.281077374603,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",elte,0.49315,0.305619670352341,22,22.3056196703523,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",hawaiion,0.3326,0.136696009276573,22,22.1366960092766,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",hkust,0.44035,0.430098193116224,22,22.4300981931162,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",hunancomp,0.58301,0.224999160637735,22,22.2249991606377,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",ithaca,0.3464,0.171518843199176,22,22.1715188431992,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",johannesburg,0.42686,0.449942631744533,22,22.4499426317445,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",koc,0.366,0.230279247282227,22,22.2302792472822,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",lausanne,0.35855,0.205981812821951,22,22.205981812822,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",leuven,0.39173,0.339945459144933,22,22.3399454591449,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",lundon,0.59715,0.178999549113589,22,22.1789995491136,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",marian,0.42193,0.447565007215159,22,22.4475650072152,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",mturk,0.42545,0.449832859916945,22,22.4498328599169,22.2,3,24,22.5
"False Consensus 1 (Ross et al., 1977)",mturk_india,0.48019,0.320713747424302,22,22.3207137474243,22.2,3,24,22.5
"False Consensus 1 (Ross et al., 1977)",navarra,0.43502,0.442017197458835,22,22.4420171974588,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",ntnu,0.64925,0.0384319796954849,22,22.0384319796955,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",occid,0.49712,0.301332224843377,22,22.3013322248434,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",plu,0.39035,0.333298779817792,22,22.3332987798178,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",poitiers,0.57864,0.235345334545341,22,22.2353453345453,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",potsdam,0.42072,0.446156293383512,22,22.4461562933835,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",pscio,0.41411,0.432751151970574,22,22.4327511519706,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",psuabington,0.29785,0.0615083954430749,22,22.0615083954431,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",psumain,0.50755,0.288511780843551,22,22.2885117808436,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",purkyne,0.42939,0.449012766745817,22,22.4490127667458,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",sandiegosu,0.41089,0.423069856427272,22,22.4230698564273,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",santiagoon,0.43881,0.433999127142811,22,22.4339991271428,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",swps,0.50491,0.29200324122095,22,22.292003241221,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",tamu,0.37476,0.2631905026531,22,22.2631905026531,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",tilburg,0.49654,0.301972156390847,22,22.3019721563908,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",tilburgcaf,0.485,0.314522330742577,22,22.3145223307426,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",tilburgcomm,0.56948,0.249520751007077,22,22.2495207510071,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",toronto,0.51271,0.281330910891505,22,22.2813309108915,22.2,3,24,22.5
"False Consensus 1 (Ross et al., 1977)",tufts,0.3489,0.178222366398416,22,22.1782223663984,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",ubc,0.56248,0.254037766951041,22,22.254037766951,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",ucron,0.60515,0.148814977714155,22,22.1488149777142,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",udd,0.50752,0.288552555177399,22,22.2885525551774,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",ufl,0.43952,0.432244236940653,22,22.4322442369407,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",uiuc,0.5045,0.292531881446438,22,22.2925318814464,22.2,3,24,22.5
"False Consensus 1 (Ross et al., 1977)",umich,0.42766,0.449792602513207,22,22.4497926025132,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",unam,0.56186,0.25422957043385,22,22.2542295704339,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",unibelgrade,0.4765,0.326445248413603,22,22.3264452484136,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",uniporto,0.43652,0.439159060576714,22,22.4391590605767,22.2,1,24,22.1666666666667
"False Consensus 1 (Ross et al., 1977)",uva,0.57411,0.243629240416653,22,22.2436292404167,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",vuamsterdam,0.53513,0.25621259675252,22,22.2562125967525,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",vuw,0.40551,0.403148145833354,22,22.4031481458334,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",washlee,0.41857,0.442798732015437,22,22.4427987320154,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",wilfredlaur,0.5479,0.253975089097838,22,22.2539750890978,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",williampat,0.43805,0.435789520294197,22,22.4357895202942,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",winchester,0.43815,0.435553942247962,22,22.435553942248,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",wpi,0.32121,0.109910501110558,22,22.1099105011106,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",wroclaw,0.41839,0.442477766434587,22,22.4424777664346,22.2,2,24,22.3333333333333
"False Consensus 1 (Ross et al., 1977)",zhejiang,0.56665,0.251931788797114,22,22.2519317887971,22.2,2,24,22.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",aus,0.57309,0.447273263041433,23,23.4472732630414,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",badaniaon,0.54104,0.387357959444308,23,23.3873579594443,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",bc,0.60712,0.425132425085569,23,23.4251324250856,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",bilgi,0.56976,0.444621197500967,23,23.444621197501,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",brasilia,0.53475,0.368840855405233,23,23.3688408554052,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",doshisha,0.62196,0.392576312282172,23,23.3925763122822,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",eindhoven,0.58771,0.448263577808236,23,23.4482635778082,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",elte,0.77588,0.0836246088325005,23,23.0836246088325,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",hawaiion,0.32512,0.0498504659251718,23,23.0498504659252,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",hkust,0.44944,0.182624580830582,23,23.1826245808306,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",hunancomp,0.43726,0.16543365217812,23,23.1654336521781,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",ithaca,0.65484,0.293205454371663,23,23.2932054543717,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",johannesburg,0.60855,0.42248830655092,23,23.4224883065509,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",koc,0.62117,0.394579094357472,23,23.3945790943575,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",lausanne,0.68978,0.189077215870797,23,23.1890772158708,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",leuven,0.54332,0.393715371079259,23,23.3937153710793,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",lundon,0.76606,0.0920956652525429,23,23.0920956652525,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",marian,0.51093,0.295987642720055,23,23.2959876427201,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",mturk,0.45425,0.189128922121463,23,23.1891289221215,23.2,3,25,23.5
"Trolley Dilemma 1 (Hauser et al., 2007)",mturk_india,0.37841,0.0855183720248581,23,23.0855183720249,23.2,3,25,23.5
"Trolley Dilemma 1 (Hauser et al., 2007)",navarra,0.46408,0.202331860318702,23,23.2023318603187,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",ntnu,0.3363,0.0570329308203921,23,23.0570329308204,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",occid,0.69785,0.170469640301676,23,23.1704696403017,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",plu,0.58289,0.449836573540774,23,23.4498365735408,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",poitiers,0.54952,0.409765579568143,23,23.4097655795681,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",potsdam,0.59838,0.438655252424416,23,23.4386552524244,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",pscio,0.40124,0.111917523009182,23,23.1119175230092,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",psuabington,0.47399,0.21645316001644,23,23.2164531600164,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",psumain,0.56125,0.433718946783872,23,23.4337189467839,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",purkyne,0.44404,0.175151511770434,23,23.1751515117704,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",sandiegosu,0.64787,0.315925896678145,23,23.3159258966781,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",santiagoon,0.57031,0.445118425171746,23,23.4451184251717,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",swps,0.51619,0.311463370624369,23,23.3114633706244,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",tamu,0.58379,0.449684363612571,23,23.4496843636126,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",tilburg,0.69067,0.186895167591237,23,23.1868951675912,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",tilburgcaf,0.73979,0.112559975056704,23,23.1125599750567,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",tilburgcomm,0.82719,0.0370179963077487,23,23.0370179963078,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",toronto,0.5246,0.337374136545578,23,23.3373741365456,23.2,3,25,23.5
"Trolley Dilemma 1 (Hauser et al., 2007)",tufts,0.53287,0.363113871256112,23,23.3631138712561,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",ubc,0.49492,0.254910971182728,23,23.2549109711827,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",ucron,0.56585,0.440320469644776,23,23.4403204696448,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",udd,0.64437,0.327186548576604,23,23.3271865485766,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",ufl,0.6161,0.406722955533234,23,23.4067229555332,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",uiuc,0.5886,0.447778879545142,23,23.4477788795451,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",umich,0.65142,0.304380618842579,23,23.3043806188426,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",unam,0.63827,0.346342977277521,23,23.3463429772775,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",unibelgrade,0.60966,0.420375783588443,23,23.4203757835884,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",uniporto,0.64299,0.331577898973061,23,23.3315778989731,23.2,1,25,23.1666666666667
"Trolley Dilemma 1 (Hauser et al., 2007)",uva,0.58551,0.449236078921353,23,23.4492360789214,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",vuamsterdam,0.4784,0.223347838489009,23,23.223347838489,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",vuw,0.41155,0.126642018681723,23,23.1266420186817,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",washlee,0.65031,0.308000078473994,23,23.308000078474,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",wilfredlaur,0.70147,0.16301036762678,23,23.1630103676268,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",williampat,0.62225,0.391841113798835,23,23.3918411137988,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",winchester,0.55989,0.431418541405294,23,23.4314185414053,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",wpi,0.75502,0.100767643522667,23,23.1007676435227,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",wroclaw,0.54771,0.4052969815263,23,23.4052969815263,23.2,2,25,23.3333333333333
"Trolley Dilemma 1 (Hauser et al., 2007)",zhejiang,0.51278,0.30132590844658,23,23.3013259084466,23.2,2,25,23.3333333333333
"Intentional Side-Effects (Knobe, 2003)",amity,0.06907,0.0544973898884617,24,24.0544973898885,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",amityon,0.07093,0.0545467779964636,24,24.0545467779965,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",armstrong,0.62204,0.349710148503791,24,24.3497101485038,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",aus2,0.6612,0.414515308051624,24,24.4145153080516,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",badaniaon,0.83994,0.278336325188338,24,24.2783363251883,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",bogota,0.77518,0.402741573691734,24,24.4027415736917,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",brookcuny,0.6902,0.443699443786643,24,24.4436994437866,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",carleton,0.69001,0.443579548685289,24,24.4435795486853,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",cas,0.46727,0.117912540317052,24,24.1179125403171,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",csunorthonline,0.58125,0.273112661468113,24,24.2731126614681,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",fmkbelgrade,0.66589,0.420665872343842,24,24.4206658723438,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",georgefox,0.58442,0.278997413891109,24,24.2789974138911,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",hawaiion,0.57626,0.263934038706063,24,24.2639340387061,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",help,0.63647,0.375655621897646,24,24.3756556218976,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",isb,0.46088,0.111968086087554,24,24.1119680860876,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",jmu,0.76463,0.41582436027059,24,24.4158243602706,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",jos,0.2947,0.02156889999173,24,24.0215688999917,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",kenyon,0.80428,0.356540927342392,24,24.3565409273424,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",krakowon,0.70053,0.448438905432251,24,24.4484389054323,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",kwazulu,0.55881,0.232964705194567,24,24.2329647051946,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",louvain,0.58423,0.278643461346887,24,24.2786434613469,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",loyola,0.70407,0.449295812516091,24,24.4492958125161,24.2,3,26,24.5
"Intentional Side-Effects (Knobe, 2003)",lse,0.72582,0.446964518234047,24,24.4469645182341,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",mcdanielonline,0.72599,0.446901642039967,24,24.44690164204,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",metu,0.8781,0.18085356787095,24,24.180853567871,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",moralsense,0.65453,0.405000443931016,24,24.405000443931,24.2,3,26,24.5
"Intentional Side-Effects (Knobe, 2003)",mturk,0.79769,0.368381644288079,24,24.3683816442881,24.2,3,26,24.5
"Intentional Side-Effects (Knobe, 2003)",mturk_india,0.47023,0.12068513645104,24,24.120685136451,24.2,3,26,24.5
"Intentional Side-Effects (Knobe, 2003)",munich,0.84961,0.253957567611087,24,24.2539575676111,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",northumbria,0.70142,0.448680479141059,24,24.4486804791411,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",osnabruck,0.82617,0.311123693177378,24,24.3111236931774,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",ouhk,0.41164,0.0674378687249532,24,24.067437868725,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",padua,0.75995,0.42105039962094,24,24.4210503996209,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",pascal,0.698,0.447561411284892,24,24.4475614112849,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",psualtoona,0.60545,0.318619065034353,24,24.3186190650344,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",puc,0.7881,0.384149313407808,24,24.3841493134078,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",queensland2,0.79481,0.373316813130984,24,24.373316813131,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",ritonline,0.74018,0.438878031971254,24,24.4388780319713,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",rotterdam,0.66273,0.416573105555767,24,24.4165731055558,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",salford,0.64907,0.396628033277741,24,24.3966280332777,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",seznam,0.56126,0.237186620793848,24,24.2371866207939,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",seznamon,0.70019,0.448337759492269,24,24.4483377594923,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",simmons,0.81414,0.33720813519131,24,24.3372081351913,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",swps,0.71349,0.449871559143169,24,24.4498715591432,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",tamu,0.7272,0.446387940638085,24,24.4463879406381,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",tamucc,0.52641,0.182767453899152,24,24.1827674538992,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",tanzania,0.0745,0.0544850196267366,24,24.0544850196267,24.2,1,26,24.1666666666667
"Intentional Side-Effects (Knobe, 2003)",tilburg,0.85563,0.238459088402885,24,24.2384590884029,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",tilburgcaf,0.61836,0.342887488458705,24,24.3428874884587,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",ulatina,0.50076,0.151284176319255,24,24.1512841763193,24.2,3,26,24.5
"Intentional Side-Effects (Knobe, 2003)",umich,0.67946,0.435482601069038,24,24.435482601069,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",uned,0.92678,0.079761664599749,24,24.0797616645998,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",unswonline,0.79779,0.368206550764161,24,24.3682065507642,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",vcu,0.73291,0.443541978565729,24,24.4435419785657,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",vuw,0.79122,0.379199673127786,24,24.3791996731278,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",westernkentucky,0.62517,0.355462191345076,24,24.3554621913451,24.2,2,26,24.3333333333333
"Intentional Side-Effects (Knobe, 2003)",yale,0.7151,0.449725043005634,24,24.4497250430056,24.2,3,26,24.5
"Correspondence Bias (Miyamoto & Kitayama, 2002)",aus,0.79194,0.128827471812143,25,25.1288274718121,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",bc,0.72987,0.368015469232327,25,25.3680154692323,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",bilgi,0.6431,0.423508374616192,25,25.4235083746162,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",brasilia,0.61033,0.309725002866432,25,25.3097250028664,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",cas,0.91688,0.0219671291025973,25,25.0219671291026,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",doshisha,0.54476,0.13001082963152,25,25.1300108296315,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",eindhoven,0.66842,0.449298261459352,25,25.4492982614594,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",elte,0.62547,0.368512994215141,25,25.3685129942151,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",hawaiion,0.65334,0.442664414014712,25,25.4426644140147,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",hkust,0.75887,0.283077077423058,25,25.2830770774231,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",hunancomp,0.60632,0.293776676482143,25,25.2937766764821,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",ithaca,0.592,0.239648631954145,25,25.2396486319542,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",johannesburg,0.70946,0.396358230325799,25,25.3963582303258,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",koc,0.74008,0.34687377966036,25,25.3468737796604,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",lausanne,0.61264,0.31892968275986,25,25.3189296827599,25.2,2,27,25.3333333333333
